@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric

@data
815,'2024/11/10 16:56:40:482',8,0.504168,0.486313,0.54303,0.498162,0.585864,0.51501,0.607725,0.525273,0.600267,0.570445,0.578999,0.451723,0.546365,0.644977,0.593122,0.655903,0.584177,0.641211,0.583546,0.648742,0.82,0.81,1.112956
816,'2024/11/10 16:56:40:515',8,0.510289,0.488477,0.549744,0.501093,0.592408,0.518313,0.614108,0.527957,0.609376,0.57597,0.585899,0.454218,0.554229,0.649265,0.601193,0.660501,0.592861,0.646241,0.59219,0.653669,0.82,0.81,1.112956
817,'2024/11/10 16:56:40:548',8,0.517154,0.489668,0.557196,0.503502,0.599514,0.521261,0.621279,0.530898,0.617225,0.581782,0.594307,0.457575,0.559997,0.652985,0.607202,0.664124,0.599283,0.651906,0.59865,0.658921,0.82,0.81,1.112956
818,'2024/11/10 16:56:40:581',8,0.523862,0.490091,0.563627,0.505017,0.605285,0.52305,0.626084,0.531936,0.624114,0.58703,0.601186,0.460837,0.56656,0.657663,0.612037,0.667823,0.605401,0.65669,0.604556,0.665063,0.82,0.81,1.112956
819,'2024/11/10 16:56:40:614',8,0.530023,0.491546,0.568962,0.5073,0.608842,0.52519,0.628753,0.533623,0.627506,0.594722,0.606213,0.463046,0.571632,0.659228,0.614771,0.668929,0.608803,0.660413,0.608488,0.664893,0.82,0.81,1.112956
820,'2024/11/10 16:56:40:649',8,0.536694,0.494671,0.575235,0.511637,0.613876,0.530292,0.632609,0.538663,0.635606,0.598094,0.612258,0.468133,0.579261,0.664801,0.62101,0.673572,0.616564,0.665006,0.616152,0.670722,0.82,0.81,1.112956
821,'2024/11/10 16:56:40:681',8,0.540836,0.496716,0.578679,0.513732,0.617114,0.530734,0.636221,0.537287,0.634895,0.602613,0.615175,0.46966,0.580011,0.666877,0.62218,0.675949,0.616155,0.668683,0.61604,0.67209,0.82,0.81,1.112956
822,'2024/11/10 16:56:40:714',8,0.543326,0.499993,0.581117,0.517317,0.618661,0.53522,0.636972,0.542739,0.639129,0.602596,0.617519,0.471967,0.585408,0.671837,0.625708,0.678828,0.621275,0.670137,0.620838,0.676241,0.82,0.81,1.112956
823,'2024/11/10 16:56:40:748',8,0.545435,0.499921,0.582553,0.517321,0.619457,0.535262,0.637098,0.542583,0.640326,0.605598,0.618703,0.473968,0.586344,0.67083,0.625811,0.678824,0.621615,0.672068,0.621449,0.676139,0.82,0.81,1.112956
824,'2024/11/10 16:56:40:781',8,0.547746,0.500544,0.584329,0.518243,0.620286,0.535396,0.63742,0.541468,0.641698,0.607912,0.619859,0.475131,0.587782,0.672538,0.626399,0.680101,0.622787,0.67369,0.622536,0.677996,0.82,0.81,1.112956
825,'2024/11/10 16:56:40:814',8,0.547999,0.500905,0.584933,0.519216,0.621289,0.536897,0.638497,0.542989,0.642732,0.60863,0.620825,0.476359,0.589439,0.673941,0.62706,0.681211,0.623957,0.674025,0.623655,0.678981,0.82,0.81,1.112956
826,'2024/11/10 16:56:40:847',8,0.549784,0.500756,0.586417,0.518801,0.622504,0.53632,0.63974,0.542469,0.642797,0.609703,0.62224,0.47663,0.588899,0.673468,0.627845,0.681325,0.623817,0.674797,0.623657,0.67865,0.82,0.81,1.112956
827,'2024/11/10 16:56:40:881',8,0.55013,0.500494,0.586614,0.518875,0.622588,0.536665,0.639898,0.542834,0.64272,0.608531,0.622479,0.475692,0.589578,0.674148,0.628031,0.681831,0.624103,0.674675,0.623846,0.679272,0.82,0.81,1.112956
828,'2024/11/10 16:56:40:912',8,0.549489,0.500976,0.586601,0.519896,0.623029,0.53825,0.640626,0.54486,0.643264,0.609761,0.623267,0.476891,0.588236,0.675286,0.627766,0.683816,0.623748,0.676038,0.623379,0.681126,0.82,0.81,1.112956
829,'2024/11/10 16:56:40:947',8,0.549266,0.500014,0.586445,0.518619,0.623276,0.536867,0.641492,0.543467,0.641953,0.609369,0.622918,0.475509,0.587701,0.674602,0.627552,0.682591,0.622908,0.676006,0.622666,0.680138,0.82,0.81,1.112956
830,'2024/11/10 16:56:40:980',8,0.548052,0.500991,0.585383,0.519062,0.621532,0.536915,0.638788,0.543586,0.643335,0.607537,0.62202,0.475468,0.587207,0.673027,0.627151,0.680706,0.623435,0.673958,0.623041,0.679195,0.82,0.81,1.112956
831,'2024/11/10 16:56:41:013',8,0.546048,0.499637,0.583237,0.518341,0.619484,0.536556,0.637289,0.543412,0.639209,0.607065,0.61999,0.475797,0.583228,0.668978,0.623415,0.67791,0.619216,0.670935,0.618743,0.67664,0.82,0.81,1.112956
832,'2024/11/10 16:56:41:047',8,0.543349,0.498256,0.580931,0.516819,0.618003,0.53552,0.635963,0.542901,0.637868,0.60635,0.618156,0.475791,0.58056,0.6694,0.621899,0.678906,0.617365,0.671354,0.616849,0.677495,0.82,0.81,1.112956
833,'2024/11/10 16:56:45:012',9,0.455315,0.483764,0.495331,0.49067,0.544743,0.498485,0.579777,0.501654,0.52984,0.556238,0.526119,0.430755,0.490031,0.637222,0.545399,0.642452,0.522533,0.631324,0.522483,0.636901,0.82,0.81,0.22
834,'2024/11/10 16:56:45:044',9,0.456793,0.47175,0.495522,0.478339,0.544412,0.488388,0.57889,0.495443,0.528043,0.537101,0.526678,0.41795,0.48905,0.620261,0.543224,0.628612,0.520615,0.612095,0.520464,0.616177,0.82,0.81,0.22
835,'2024/11/10 16:56:45:080',9,0.459729,0.461932,0.496887,0.466746,0.543798,0.476111,0.576585,0.484279,0.5302,0.515428,0.526321,0.407017,0.490787,0.600118,0.546518,0.609039,0.5234,0.590591,0.523453,0.593671,0.82,0.81,0.22
836,'2024/11/10 16:56:45:112',9,0.458949,0.455883,0.495894,0.459368,0.544797,0.469657,0.577293,0.480163,0.529858,0.499736,0.526175,0.400325,0.490799,0.587234,0.546698,0.596647,0.523404,0.574083,0.523528,0.57815,0.82,0.81,0.22
837,'2024/11/10 16:56:45:146',9,0.460881,0.453502,0.496384,0.454831,0.54442,0.4645,0.57572,0.476175,0.530018,0.485516,0.525392,0.392212,0.491303,0.574141,0.548087,0.584082,0.524384,0.558392,0.524283,0.563753,0.82,0.81,0.22
838,'2024/11/10 16:56:45:179',9,0.463151,0.446422,0.497255,0.449183,0.544229,0.460827,0.574809,0.473988,0.52774,0.476312,0.526166,0.390599,0.487276,0.558573,0.546064,0.572123,0.521086,0.545783,0.520913,0.549609,0.82,0.81,0.22
839,'2024/11/10 16:56:45:212',9,0.46324,0.442489,0.496133,0.442932,0.542753,0.454675,0.572656,0.469296,0.527082,0.457057,0.524169,0.381765,0.487346,0.545148,0.546631,0.558964,0.521233,0.529157,0.521478,0.532821,0.82,0.81,0.22
840,'2024/11/10 16:56:45:245',9,0.463896,0.438176,0.496245,0.438964,0.541707,0.450251,0.571149,0.463989,0.526014,0.453367,0.522665,0.381119,0.48892,0.539315,0.547282,0.551302,0.521767,0.52381,0.522066,0.527061,0.82,0.81,0.22
841,'2024/11/10 16:56:45:279',9,0.465352,0.434869,0.495476,0.430152,0.539727,0.436367,0.566776,0.447291,0.526801,0.434033,0.518935,0.372081,0.490236,0.525351,0.549831,0.534529,0.523586,0.506022,0.523907,0.509112,0.82,0.81,0.22
842,'2024/11/10 16:56:46:383',9,0.460137,0.466133,0.49026,0.458203,0.534672,0.458628,0.561717,0.465993,0.520939,0.459889,0.513175,0.40502,0.491329,0.556307,0.546763,0.549948,0.521719,0.527559,0.522191,0.537506,0.82,0.81,0.22
843,'2024/11/10 16:56:46:413',9,0.45678,0.46887,0.488791,0.463127,0.533219,0.464506,0.561524,0.471118,0.522646,0.478006,0.511912,0.401604,0.490039,0.559929,0.545946,0.558986,0.521429,0.539641,0.521604,0.539991,0.82,0.81,0.22
844,'2024/11/10 16:56:46:445',9,0.454445,0.468299,0.487725,0.463895,0.533488,0.467541,0.562707,0.475695,0.521439,0.479969,0.512594,0.403989,0.487256,0.567476,0.542495,0.568917,0.518829,0.545923,0.518658,0.550349,0.82,0.81,0.22
845,'2024/11/10 16:56:46:479',9,0.453409,0.471252,0.487388,0.466107,0.53403,0.469842,0.563277,0.478997,0.522942,0.486082,0.513198,0.404683,0.488335,0.579153,0.542515,0.581423,0.519889,0.55723,0.519613,0.562753,0.82,0.81,0.22
846,'2024/11/10 16:56:46:511',9,0.451314,0.475976,0.486539,0.471464,0.533902,0.474478,0.564305,0.4821,0.52249,0.497187,0.512764,0.406891,0.487629,0.59163,0.542905,0.592305,0.519644,0.570582,0.519528,0.575915,0.82,0.81,0.22
847,'2024/11/10 16:56:46:547',9,0.449208,0.480645,0.485187,0.476638,0.533107,0.479735,0.564319,0.487037,0.520767,0.511429,0.511724,0.411194,0.485523,0.605538,0.541157,0.607178,0.517434,0.587778,0.517381,0.593364,0.82,0.81,0.22
848,'2024/11/10 16:56:46:578',9,0.448525,0.48535,0.485341,0.482677,0.533392,0.486695,0.565685,0.493883,0.519992,0.523534,0.51246,0.415966,0.48643,0.617859,0.539722,0.619569,0.516782,0.60133,0.516704,0.607081,0.82,0.81,0.22
849,'2024/11/10 16:56:46:613',9,0.446778,0.490216,0.484672,0.488192,0.533681,0.491502,0.566798,0.496545,0.520688,0.537057,0.512147,0.42155,0.487377,0.630563,0.540812,0.630997,0.517846,0.61653,0.518136,0.622015,0.82,0.81,0.22
850,'2024/11/10 16:56:46:645',9,0.446088,0.494054,0.485026,0.493651,0.534525,0.496208,0.568431,0.498608,0.522314,0.551652,0.513532,0.431608,0.487143,0.640869,0.539501,0.640948,0.51787,0.629367,0.518023,0.63783,0.82,0.81,0.22
851,'2024/11/10 16:56:46:679',9,0.445266,0.500584,0.485121,0.501563,0.536285,0.504494,0.571033,0.506171,0.522769,0.566356,0.515201,0.440006,0.48576,0.65265,0.539789,0.653214,0.517554,0.643208,0.517698,0.651103,0.82,0.81,0.22
852,'2024/11/10 16:56:46:712',9,0.445681,0.507064,0.486197,0.509099,0.53677,0.51102,0.572162,0.510198,0.522784,0.57998,0.516138,0.449449,0.485911,0.666267,0.537809,0.666008,0.516674,0.657103,0.516803,0.6659,0.82,0.81,0.22
853,'2024/11/10 16:56:46:745',9,0.444541,0.51287,0.485692,0.515478,0.536952,0.516774,0.572591,0.51498,0.523057,0.593033,0.516314,0.455874,0.485615,0.675701,0.538512,0.674401,0.516908,0.668425,0.517045,0.674953,0.82,0.81,0.22
854,'2024/11/10 16:56:46:778',9,0.444746,0.519808,0.486112,0.523312,0.536392,0.523286,0.571633,0.519099,0.522933,0.608666,0.516658,0.46815,0.485215,0.687883,0.536784,0.685647,0.515895,0.682001,0.516081,0.688891,0.82,0.81,0.22
855,'2024/11/10 16:56:46:812',9,0.443571,0.526327,0.485941,0.530817,0.536207,0.530373,0.571601,0.524623,0.524912,0.624186,0.516784,0.478553,0.486286,0.698006,0.539831,0.693326,0.51826,0.69399,0.518674,0.701223,0.82,0.81,0.22
856,'2024/11/10 16:56:46:845',9,0.444488,0.532351,0.486846,0.53851,0.536411,0.538811,0.571613,0.53273,0.524028,0.637912,0.517675,0.48713,0.483731,0.706542,0.5386,0.704229,0.516221,0.706456,0.516637,0.713025,0.82,0.81,0.22
857,'2024/11/10 16:56:46:879',9,0.444081,0.537581,0.486767,0.544479,0.536561,0.544171,0.572372,0.536579,0.523298,0.649323,0.517492,0.493818,0.484776,0.716,0.538389,0.713357,0.516123,0.716602,0.5165,0.723099,0.82,0.81,0.22
858,'2024/11/10 16:56:46:911',9,0.443911,0.542287,0.486451,0.551503,0.536061,0.552829,0.572173,0.5452,0.521177,0.659265,0.517299,0.502837,0.482056,0.721578,0.535565,0.721582,0.513063,0.723458,0.51339,0.728251,0.82,0.81,0.22
859,'2024/11/10 16:56:46:946',9,0.442957,0.549124,0.485923,0.559495,0.53623,0.560715,0.57331,0.552026,0.520469,0.671809,0.516593,0.512721,0.481482,0.73129,0.537121,0.729993,0.513273,0.734852,0.513652,0.739685,0.82,0.81,0.22
860,'2024/11/10 16:56:46:978',9,0.442727,0.555342,0.48579,0.567115,0.536326,0.568418,0.573537,0.558536,0.518703,0.685111,0.516565,0.521974,0.481093,0.740075,0.535399,0.739123,0.511794,0.744932,0.512197,0.749541,0.82,0.81,0.22
861,'2024/11/10 16:56:47:012',9,0.442218,0.561649,0.485218,0.575293,0.535849,0.5768,0.573959,0.565618,0.516342,0.695526,0.515455,0.530962,0.478948,0.746149,0.535385,0.745618,0.51014,0.753182,0.51057,0.756165,0.82,0.81,0.22
862,'2024/11/10 16:56:47:045',9,0.442707,0.568475,0.485535,0.583342,0.535384,0.584803,0.573636,0.572662,0.51474,0.704906,0.515211,0.540149,0.477851,0.75603,0.533707,0.756262,0.508417,0.764657,0.508815,0.768916,0.82,0.81,0.22
863,'2024/11/10 16:56:47:079',9,0.442476,0.572711,0.484873,0.588635,0.534748,0.590632,0.572834,0.578496,0.512712,0.713922,0.51438,0.548327,0.477213,0.76215,0.531266,0.763611,0.506518,0.77101,0.506819,0.77489,0.82,0.81,0.22
864,'2024/11/10 16:56:47:112',9,0.44174,0.576984,0.484164,0.59353,0.534089,0.59504,0.572935,0.581854,0.511239,0.719875,0.512904,0.554542,0.476473,0.766575,0.532114,0.767677,0.506054,0.776372,0.506258,0.778885,0.82,0.81,0.22
865,'2024/11/10 16:56:47:145',9,0.442125,0.579541,0.484129,0.596178,0.534237,0.598007,0.573293,0.585138,0.510053,0.725049,0.512812,0.557517,0.476,0.769404,0.529994,0.772624,0.504484,0.779608,0.504693,0.782436,0.82,0.81,0.22
866,'2024/11/10 16:56:47:179',9,0.441811,0.582905,0.483994,0.599914,0.533946,0.60277,0.572917,0.590627,0.510247,0.729768,0.512844,0.561962,0.476413,0.772533,0.530552,0.77556,0.504993,0.783171,0.505257,0.785738,0.82,0.81,0.22
867,'2024/11/10 16:56:47:212',9,0.440625,0.585197,0.483028,0.601211,0.533827,0.602865,0.573227,0.59002,0.510173,0.732852,0.511879,0.564146,0.475028,0.774343,0.531613,0.776603,0.505098,0.785211,0.505296,0.787148,0.82,0.81,0.22
868,'2024/11/10 16:56:47:246',9,0.440188,0.583614,0.483201,0.601719,0.534384,0.604414,0.57476,0.591105,0.509497,0.734129,0.512424,0.563589,0.474557,0.774458,0.531716,0.77783,0.504604,0.786208,0.504778,0.788296,0.82,0.81,0.22
869,'2024/11/10 16:56:47:278',9,0.441462,0.584603,0.484049,0.600674,0.533964,0.602659,0.572787,0.590084,0.512579,0.73384,0.513651,0.564856,0.475413,0.776119,0.531838,0.777328,0.506283,0.78586,0.506408,0.788836,0.82,0.81,0.22
870,'2024/11/10 16:56:47:313',9,0.440175,0.583306,0.483391,0.598912,0.534236,0.601195,0.574627,0.589079,0.511617,0.732823,0.512851,0.560225,0.472946,0.776108,0.534005,0.778155,0.505809,0.787562,0.505991,0.790608,0.82,0.81,0.22
871,'2024/11/10 16:56:47:345',9,0.440585,0.581637,0.483451,0.596763,0.534314,0.599027,0.574062,0.587244,0.512251,0.728867,0.51283,0.557075,0.473239,0.773673,0.535704,0.775121,0.506718,0.784231,0.506866,0.78685,0.82,0.81,0.22
872,'2024/11/10 16:56:47:379',9,0.440555,0.580055,0.483036,0.592781,0.535116,0.593032,0.574502,0.580672,0.513038,0.721843,0.512563,0.550699,0.473427,0.767431,0.534472,0.76909,0.506422,0.776896,0.506582,0.780232,0.82,0.81,0.22
873,'2024/11/10 16:56:47:411',9,0.442248,0.573903,0.483714,0.585336,0.534408,0.583664,0.572699,0.569935,0.513739,0.718287,0.512952,0.539802,0.474332,0.757968,0.533978,0.756902,0.507244,0.767301,0.507414,0.770811,0.82,0.81,0.22
874,'2024/11/10 16:56:47:446',9,0.441248,0.563272,0.481595,0.571774,0.532154,0.569343,0.569335,0.557203,0.511666,0.694623,0.510785,0.523188,0.473233,0.742614,0.532005,0.741162,0.505475,0.747993,0.505564,0.748889,0.82,0.81,0.22
875,'2024/11/10 16:56:47:478',9,0.439634,0.552906,0.480316,0.560505,0.531192,0.557694,0.568911,0.545849,0.51147,0.676428,0.509902,0.508971,0.471048,0.727727,0.533121,0.725414,0.505421,0.733653,0.505493,0.734254,0.82,0.81,0.22
876,'2024/11/10 16:56:47:512',9,0.437519,0.539306,0.479553,0.547393,0.531213,0.545486,0.568645,0.534191,0.51337,0.65797,0.510155,0.497489,0.473424,0.717718,0.534052,0.715354,0.507157,0.720622,0.507453,0.720654,0.82,0.81,0.22
877,'2024/11/10 16:56:47:545',9,0.436699,0.529513,0.478706,0.537055,0.530794,0.534277,0.568622,0.521979,0.51244,0.652554,0.508258,0.490245,0.477298,0.710449,0.533202,0.707024,0.507847,0.71266,0.508337,0.7141,0.82,0.81,0.22
878,'2024/11/10 16:56:47:578',9,0.440152,0.511259,0.480138,0.519845,0.530491,0.520018,0.566677,0.51047,0.511904,0.636147,0.508932,0.472202,0.477387,0.692374,0.532651,0.691265,0.50767,0.695701,0.508106,0.696565,0.82,0.81,0.22
879,'2024/11/10 16:56:47:612',9,0.440816,0.502674,0.480394,0.508937,0.532824,0.509343,0.568303,0.502388,0.513474,0.607617,0.510853,0.458922,0.474117,0.671667,0.533115,0.673018,0.507119,0.673156,0.507156,0.673242,0.82,0.81,0.22
880,'2024/11/10 16:56:47:748',9,0.458192,0.482806,0.491464,0.487336,0.537218,0.494918,0.568806,0.497961,0.518601,0.543135,0.514776,0.452805,0.484245,0.596714,0.544508,0.606083,0.515486,0.596695,0.516166,0.60411,0.82,0.81,0.22
881,'2024/11/10 16:56:47:777',9,0.460643,0.471204,0.493241,0.468617,0.535057,0.465778,0.565198,0.46135,0.524253,0.519923,0.512619,0.41781,0.493071,0.587257,0.550107,0.584514,0.523615,0.579379,0.52421,0.593767,0.82,0.81,0.22
882,'2024/11/10 16:56:47:812',9,0.466223,0.469098,0.495709,0.464487,0.53853,0.461939,0.568324,0.461906,0.517051,0.492567,0.516624,0.414077,0.489122,0.581108,0.542333,0.582067,0.515816,0.56036,0.516529,0.588755,0.82,0.81,0.22
883,'2024/11/10 16:56:47:845',9,0.462963,0.457619,0.493229,0.45337,0.539098,0.455545,0.567813,0.461288,0.520895,0.47056,0.517573,0.399734,0.490038,0.561256,0.540323,0.565469,0.517645,0.540256,0.517723,0.551958,0.82,0.81,0.22
884,'2024/11/10 16:56:47:879',9,0.461979,0.453031,0.492618,0.452473,0.537971,0.45757,0.566801,0.46343,0.520846,0.469671,0.517187,0.399224,0.486788,0.553292,0.541769,0.560097,0.517127,0.536613,0.517016,0.540573,0.82,0.81,0.22
885,'2024/11/10 16:56:47:911',9,0.463698,0.448511,0.493295,0.446645,0.53574,0.451872,0.562607,0.45914,0.52334,0.463667,0.516903,0.392696,0.488997,0.54388,0.541661,0.550626,0.519177,0.527586,0.519388,0.530102,0.82,0.81,0.22
886,'2024/11/10 16:56:47:945',9,0.466763,0.445307,0.495427,0.44395,0.538265,0.45098,0.565627,0.460234,0.521627,0.456546,0.519553,0.390116,0.488257,0.539266,0.541861,0.5468,0.517873,0.522128,0.517873,0.523334,0.82,0.81,0.22
887,'2024/11/10 16:56:47:978',9,0.464572,0.442917,0.492999,0.440795,0.534865,0.447618,0.561705,0.457253,0.519022,0.453427,0.51632,0.386863,0.485463,0.532804,0.53994,0.54047,0.515499,0.516024,0.515549,0.518517,0.82,0.81,0.22
888,'2024/11/10 16:56:48:012',9,0.466329,0.442021,0.494319,0.439242,0.536164,0.445384,0.563037,0.454617,0.520057,0.448683,0.516766,0.385326,0.489999,0.529489,0.541991,0.535301,0.518125,0.51045,0.518217,0.514033,0.82,0.81,0.22
889,'2024/11/10 16:56:48:046',9,0.466593,0.442341,0.494038,0.437139,0.53466,0.440569,0.560031,0.448471,0.521431,0.44386,0.515386,0.384159,0.490537,0.525163,0.542685,0.527568,0.519444,0.505618,0.519649,0.507887,0.82,0.81,0.22
890,'2024/11/10 16:56:48:078',9,0.467655,0.441061,0.494755,0.437308,0.536192,0.440935,0.561229,0.448596,0.521911,0.442094,0.516883,0.388565,0.491264,0.521129,0.542116,0.523727,0.519476,0.501437,0.519461,0.502895,0.82,0.81,0.22
891,'2024/11/10 16:56:48:112',9,0.467351,0.440483,0.493469,0.432962,0.533403,0.433036,0.556742,0.438554,0.52195,0.433275,0.512838,0.382947,0.492662,0.514663,0.54544,0.513206,0.521532,0.49442,0.521709,0.495852,0.82,0.81,0.22
892,'2024/11/10 16:56:49:048',9,0.462868,0.467942,0.491925,0.460043,0.533711,0.459932,0.558703,0.465788,0.524332,0.464476,0.513952,0.412684,0.497486,0.555252,0.547916,0.547283,0.525542,0.528159,0.526337,0.537845,0.82,0.81,0.22
893,'2024/11/10 16:56:49:076',9,0.460048,0.465349,0.492219,0.461311,0.537265,0.463691,0.565599,0.470163,0.525501,0.475332,0.516432,0.401414,0.49283,0.558762,0.548575,0.5572,0.524208,0.537539,0.524172,0.539455,0.82,0.81,0.22
894,'2024/11/10 16:56:49:112',9,0.459263,0.463992,0.492168,0.461326,0.538852,0.467188,0.567721,0.476687,0.525759,0.476795,0.518481,0.404575,0.489793,0.563701,0.546167,0.56746,0.52226,0.543187,0.522013,0.546606,0.82,0.81,0.22
895,'2024/11/10 16:56:49:144',9,0.459089,0.46522,0.493304,0.463875,0.540887,0.471514,0.570169,0.482408,0.527999,0.485529,0.521047,0.40604,0.4899,0.573483,0.54716,0.58071,0.523238,0.555861,0.522824,0.55846,0.82,0.81,0.22
896,'2024/11/10 16:56:49:178',9,0.458752,0.467422,0.493728,0.467195,0.542749,0.476882,0.57284,0.489925,0.528271,0.491627,0.523045,0.407038,0.489774,0.58403,0.546742,0.593323,0.52299,0.566555,0.522497,0.571147,0.82,0.81,0.22
897,'2024/11/10 16:56:49:211',9,0.45881,0.473501,0.494843,0.471857,0.543486,0.480403,0.57389,0.492788,0.530447,0.499279,0.523601,0.409668,0.491112,0.596665,0.548052,0.604216,0.524671,0.579219,0.524393,0.585347,0.82,0.81,0.22
898,'2024/11/10 16:56:49:245',9,0.457316,0.477047,0.494113,0.476557,0.544088,0.485482,0.575447,0.497046,0.530428,0.515926,0.524269,0.414052,0.491364,0.609469,0.546519,0.617278,0.523963,0.59457,0.523798,0.59915,0.82,0.81,0.22
899,'2024/11/10 16:56:49:279',9,0.456698,0.481955,0.49448,0.482664,0.544822,0.490819,0.577097,0.500295,0.531083,0.527861,0.524909,0.42014,0.491702,0.623141,0.546753,0.629861,0.524396,0.608707,0.524095,0.616357,0.82,0.81,0.22
900,'2024/11/10 16:56:49:311',9,0.455108,0.48451,0.494186,0.486374,0.545416,0.494207,0.578799,0.50211,0.531804,0.539926,0.525444,0.424585,0.49124,0.631863,0.547637,0.637356,0.524771,0.620161,0.524724,0.62847,0.82,0.81,0.22
901,'2024/11/10 16:56:49:345',9,0.454026,0.487875,0.493578,0.491669,0.545068,0.499134,0.579293,0.50497,0.530283,0.551644,0.524875,0.42932,0.490856,0.641937,0.546112,0.647141,0.523484,0.633201,0.52345,0.639592,0.82,0.81,0.22
902,'2024/11/10 16:56:49:378',9,0.45555,0.492901,0.494806,0.497003,0.54577,0.504186,0.579786,0.509241,0.531068,0.5671,0.526423,0.438027,0.491264,0.654129,0.544559,0.658762,0.523237,0.64614,0.523187,0.653927,0.82,0.81,0.22
903,'2024/11/10 16:56:49:411',9,0.45398,0.500361,0.494651,0.506599,0.547383,0.513695,0.582617,0.516684,0.531393,0.583009,0.528056,0.449837,0.490061,0.667711,0.543484,0.672084,0.522297,0.661632,0.522203,0.670636,0.82,0.81,0.22
904,'2024/11/10 16:56:49:444',9,0.45286,0.504371,0.494575,0.5116,0.54688,0.519119,0.582916,0.52154,0.532273,0.593038,0.528282,0.456032,0.490561,0.677183,0.543517,0.680975,0.522886,0.671125,0.522871,0.680417,0.82,0.81,0.22
905,'2024/11/10 16:56:49:478',9,0.45289,0.505973,0.495246,0.515523,0.546961,0.522643,0.583002,0.522504,0.533779,0.607012,0.530012,0.463142,0.488374,0.686082,0.54292,0.688481,0.522508,0.683213,0.522505,0.692365,0.82,0.81,0.22
906,'2024/11/10 16:56:49:512',9,0.452983,0.507691,0.495318,0.519423,0.545534,0.528078,0.58113,0.52836,0.533595,0.617753,0.530518,0.471324,0.489233,0.695268,0.542151,0.697798,0.522431,0.692269,0.522659,0.701204,0.82,0.81,0.22
907,'2024/11/10 16:56:49:544',9,0.454737,0.510513,0.496365,0.523881,0.547246,0.533198,0.583142,0.532791,0.531561,0.628056,0.531181,0.477931,0.487474,0.700179,0.540406,0.705454,0.520037,0.69994,0.519918,0.708687,0.82,0.81,0.22
908,'2024/11/10 16:56:49:577',9,0.452119,0.518291,0.494735,0.53127,0.547587,0.53925,0.584593,0.53686,0.531917,0.636915,0.529433,0.483792,0.489482,0.708694,0.543987,0.710516,0.522238,0.709283,0.522367,0.716232,0.82,0.81,0.22
909,'2024/11/10 16:56:49:611',9,0.453377,0.52294,0.495287,0.536392,0.547936,0.544235,0.584895,0.541885,0.529496,0.64897,0.52988,0.490584,0.486966,0.711002,0.540989,0.716522,0.518993,0.715591,0.518973,0.720579,0.82,0.81,0.22
910,'2024/11/10 16:56:49:644',9,0.45067,0.529451,0.493073,0.543559,0.547144,0.551144,0.585838,0.547615,0.52573,0.656857,0.527502,0.495893,0.483064,0.718714,0.540451,0.724902,0.515953,0.725424,0.515934,0.730235,0.82,0.81,0.22
911,'2024/11/10 16:56:49:677',9,0.445178,0.531602,0.489876,0.546601,0.547541,0.555843,0.587712,0.553003,0.525367,0.664551,0.526535,0.49978,0.482885,0.722777,0.540791,0.729413,0.516105,0.730264,0.51621,0.734683,0.82,0.81,0.22
